评分排名,股票代码,股票名称,所属行业,得分,序号,满足条件,未满足条件（扣分项）,数据日期,收盘价,MA5,MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",最近MACD金叉日期,最近MACD金叉距今交易日数,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,量比,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线,收盘日内位置（%）,收盘位于日内高位,60日最高价,数据来源
26,002512,ST达华,C 制造业,7.5,1007,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,3.69,3.37,3.3405,True,3.72,-0.8064516129032324,False,56.651203071030196,21.077684266742363,16.19564657063224,30.84175965896261,2026-07-09,15.0,2026-07-27,3.0,True,2.058353693628303,190794100.0,4.95,38.54426262626263,10.149253731343277,12.238805970149258,10.462505612932194,0.0,False,False,False,True,True,100.0,True,5.33,腾讯前复权日K回退（成交额、换手率已提供）
27,002712,思美传媒,L 商务服务,7.5,1194,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,4.46,4.264,4.233,True,4.62,-3.463203463203466,False,54.50437065439848,17.989627268227053,13.822781867010926,26.323318070659308,2026-07-08,16.0,2026-07-28,2.0,True,2.0181091605829704,123529500.0,5.05,24.461287128712872,2.0594965675057253,10.983981693363834,5.362626978502252,70.83333333333337,False,False,False,True,False,29.16666666666663,False,5.91,腾讯前复权日K回退（成交额、换手率已提供）
28,002570,贝因美,C 制造业,7.5,1064,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,4.31,4.142,4.089499999999999,True,4.34,-0.6912442396313422,False,54.125396127513795,15.90380579437415,12.265627558912305,23.18016226529784,2026-07-14,12.0,2026-07-28,2.0,True,1.960987596791375,203472900.0,4.33,46.99143187066974,0.7009345794392274,4.906542056074765,5.391857195256153,57.14285714285721,False,False,False,True,False,42.8571428571428,False,5.97,腾讯前复权日K回退（成交额、换手率已提供）
29,000632,ST三木,F 批发零售,7.5,182,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-07-30,3.4,3.0940000000000003,3.1290000000000004,True,3.58,-5.027932960893859,False,56.03244349508527,22.535814776875174,16.970780413836337,33.66588350295285,2026-07-28,2.0,2026-07-23,5.0,True,1.9174831279294455,57892700.00000001,3.76,15.396994680851066,6.91823899371069,9.433962264150951,8.660914030041528,23.33333333333341,False,False,False,True,False,76.6666666666666,True,4.44,腾讯前复权日K回退（成交额、换手率已提供）
30,002054,德美化工,C 制造业,7.5,583,"站上5日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%",站上20日线（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,6.75,6.652000000000001,6.76,True,7.18,-5.98885793871866,False,46.68683192659384,11.248944235259634,8.94968093602665,15.847470833725598,2026-07-09,15.0,2026-07-28,2.0,True,1.8248972952816906,154375200.0,5.91,26.121015228426394,-2.1739130434782705,5.072463768115937,-0.14792899408283708,42.857142857143,True,False,False,False,False,28.5714285714285,False,8.93,腾讯前复权日K回退（成交额、换手率已提供）
31,002705,新宝股份,C 制造业,7.5,1189,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,11.78,11.4,11.379,True,11.8,-0.16949152542374024,False,56.79001723396247,10.483603186914848,9.145160936509226,13.160487687726093,,,2026-07-29,1.0,True,1.8040425430826768,125073200.0,1.32,94.75242424242424,2.4347826086956514,4.173913043478264,3.5240355039985927,27.08333333333347,False,False,False,False,False,72.91666666666653,True,14.82,腾讯前复权日K回退（成交额、换手率已提供）
32,002597,金禾实业,C 制造业,7.5,1091,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,21.43,20.054,19.808500000000002,True,21.54,-0.5106778087279453,False,59.390855048429636,32.46006450758572,21.76051768099555,53.859158160766064,2026-07-29,1.0,2026-07-28,2.0,True,1.7874966071267004,325641400.0,2.65,122.88354716981132,-0.510677808727944,4.224698235840298,8.18587979907614,52.74725274725278,False,False,False,False,True,35.16483516483519,False,24.74,腾讯前复权日K回退（成交额、换手率已提供）
33,002187,广百股份,F 批发零售,7.5,708,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,5.21,4.981999999999999,4.867,True,5.23,-0.3824091778202765,False,59.56572750704228,23.912455399349017,18.544665038140003,34.64803612176705,2026-07-03,19.0,2026-07-28,2.0,True,1.750253109354028,120062700.0,3.24,37.05638888888889,0.7736943907156624,5.415860735009677,7.047462502568316,67.85714285714293,True,False,False,True,False,32.14285714285706,False,6.24,腾讯前复权日K回退（成交额、换手率已提供）
34,001233,海安集团,C 制造业,7.5,441,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；换手率5.2-7.9%",日成交额≥1亿元（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,44.51,43.304,42.897000000000006,True,47.65,-6.5897166841553005,False,49.97112857754351,11.966141324685253,10.306120232969418,15.286183508116924,2026-07-14,12.0,2026-07-22,6.0,True,1.6342406024971923,87355700.0,5.25,16.639180952380954,2.699584679280087,4.291647438855559,3.76016970883743,18.817204301075353,True,False,False,True,False,81.18279569892465,True,62.77,腾讯前复权日K回退（成交额、换手率已提供）
35,002269,美邦服饰,C 制造业,7.5,786,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,1.38,1.3519999999999999,1.35,True,1.43,-3.4965034965034993,False,51.277109786788145,16.00448562183531,13.654865684982914,20.7037254955401,2026-07-03,19.0,2026-07-28,2.0,True,1.6257514624501777,103996800.0,3.17,32.806561514195586,0.0,3.623188405797089,2.2222222222222077,80.00000000000036,False,False,False,True,False,19.999999999999645,False,1.72,腾讯前复权日K回退（成交额、换手率已提供）
36,002315,焦点科技,I 信息技术,7.5,829,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,25.84,24.848,24.142500000000002,True,26.04,-0.7680491551459266,False,58.14064437405953,26.600747547518967,22.935523703211874,33.931195236133156,,,2026-07-27,3.0,True,1.622755495888572,331502300.00000006,4.85,68.35098969072168,2.0940339786645668,5.333860134334247,7.031169100134608,45.18518518518522,False,False,False,False,False,54.81481481481478,False,33.72,腾讯前复权日K回退（成交额、换手率已提供）
37,000735,罗 牛 山,A 农林牧渔,7.5,247,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,5.21,5.022,4.9825,True,5.2,0.1923076923076882,True,56.8786063670948,13.597760921706275,10.509947821244127,19.77338712263057,,,2026-07-28,2.0,True,1.586160361114989,166132700.0,2.78,59.75996402877698,2.5590551181102317,3.543307086614185,4.565980933266434,11.11111111111133,False,False,False,True,False,88.88888888888867,True,6.62,腾讯前复权日K回退（成交额、换手率已提供）
