评分排名,股票代码,股票名称,所属行业,得分,序号,满足条件,未满足条件（扣分项）,数据日期,收盘价,MA5,MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",最近MACD金叉日期,最近MACD金叉距今交易日数,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,量比,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线,收盘日内位置（%）,收盘位于日内高位,60日最高价,数据来源
40,002174,游族网络,I 信息技术,7.0,695,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；换手率5.2-7%（-1分）,2026-08-04,12.2,11.498000000000001,11.6165,True,13.33,-8.477119279819961,False,55.79512347929865,60.42117415151031,55.07835220312876,71.1068180482734,,,,,False,1.4805467381854895,564086200.0,4.83,116.788033126294,5.902777777777768,8.767361111111125,5.023027590065846,17.821782178217944,False,False,False,True,False,82.17821782178206,True,13.33,腾讯前复权日K回退（成交额、换手率已提供）
41,002350,北京科锐,C 制造业,7.0,861,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；换手率5.2-7%（-1分）,2026-08-04,15.09,14.126,14.547,True,17.1,-11.75438596491229,False,54.65785591295619,36.332207653114736,33.6351669324474,41.72628909444941,,,,,False,1.4124657536312084,278169200.0,3.53,78.80147308781869,6.718528995756712,6.364922206506367,3.732728397607749,7.777777777777805,False,False,False,False,False,92.2222222222222,True,18.35,腾讯前复权日K回退（成交额、换手率已提供）
42,000722,湖南发展,D 水电煤气,7.0,238,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；日成交额≥1亿元；换手率5.2-7%；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；放量（量比1.4-2.7）（-1分）,2026-08-04,13.55,12.838,12.6845,True,15.59,-13.085311096856955,False,54.16952886200973,28.335793240653988,27.08748751792459,30.83240468611279,2026-07-15,14.0,,,False,1.13629648989239,379949500.0,6.03,63.00986733001658,3.3562166285278527,4.881769641495033,6.823288265205572,34.374999999999886,False,False,False,False,False,65.62500000000011,False,17.81,腾讯前复权日K回退（成交额、换手率已提供）
43,002792,通宇通讯,C 制造业,7.0,1263,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；日成交额≥1亿元；换手率5.2-7%；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；放量（量比1.4-2.7）（-1分）,2026-08-04,28.75,25.034,27.002,True,36.05,-20.249653259361992,False,50.02721291792341,13.533502882426044,10.104196199738155,20.392116247801823,2026-07-31,2.0,,,False,1.1195614676789154,515545100.0,5.42,95.1190221402214,9.984697781178276,7.153787299158382,6.473594548551964,0.0,False,False,False,True,True,100.0,True,54.38,腾讯前复权日K回退（成交额、换手率已提供）
44,002138,顺络电子,C 制造业,7.0,661,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；日成交额≥1亿元；换手率5.2-7%；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；放量（量比1.4-2.7）（-1分）,2026-08-04,47.23,43.358,45.8035,True,62.94,-24.960279631394982,False,48.28814798480567,25.60269219112203,23.604934445752708,29.59820768186068,,,,,False,1.0355172996709505,2391381000.0,6.87,348.0903930131004,8.549758676166386,9.928752011031948,3.114390821662094,0.4629629629630353,False,False,False,True,True,99.53703703703697,True,79.72,腾讯前复权日K回退（成交额、换手率已提供）
45,002795,永和智控,C 制造业,7.0,1265,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；日成交额≥1亿元；换手率5.2-7%；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；放量（量比1.4-2.7）（-1分）,2026-08-04,6.53,6.16,5.8665,True,6.65,-1.8045112781954902,False,55.355468710698545,25.186170635757264,20.774428834663958,34.00965423794388,2026-07-28,5.0,,,False,0.9079770771350413,146107000.0,5.23,27.936328871892925,4.146730462519943,5.422647527910684,11.309980397170373,20.588235294117478,False,False,False,False,False,79.41176470588253,True,10.8,腾讯前复权日K回退（成交额、换手率已提供）
46,000967,盈峰环境,C 制造业,6.5,391,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；放量（量比1.4-2.7）（-1分）；换手率5.2-7%（-1分）",2026-08-04,9.09,8.046000000000001,7.884,True,10.2,-10.882352941176466,False,56.51397950042705,16.781840110330705,11.780709317555084,26.784101695881947,2026-07-29,4.0,2026-07-27,6.0,True,4.281208286792033,3206815200.0,10.54,304.25191650853895,5.208333333333326,8.680555555555555,15.29680365296803,45.333333333333314,False,False,False,True,True,54.666666666666686,False,16.11,腾讯前复权日K回退（成交额、换手率已提供）
47,002058,威尔泰,C 制造业,6.5,587,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7%,"RSI区间[46.2, 56.5]（-1分）；放量（量比1.4-2.7）（-1分）；涨幅3.2-10.1%（-1分）",2026-08-04,16.72,15.863999999999999,16.261000000000003,True,20.09,-16.774514683922355,False,46.06733146254032,14.383965817699666,10.993050361770093,21.16579672955881,2026-07-28,5.0,2026-07-31,2.0,True,4.005956879306512,150306800.0,6.3,23.858222222222224,-1.2987012987013102,6.0802833530106115,2.8227046307114936,44.66019417475712,False,False,False,False,True,33.98058252427172,False,28.52,腾讯前复权日K回退（成交额、换手率已提供）
48,002896,中大力德,C 制造业,6.5,1358,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；放量（量比1.4-2.7）（-1分）；换手率5.2-7%（-1分）",2026-08-04,76.11,66.91400000000002,67.188,True,85.58,-11.065669548960036,False,58.489187895565145,28.366970637844485,17.176620624180078,50.747670665173295,2026-08-03,1.0,2026-07-31,2.0,True,3.671315413117407,1848374500.0,12.51,147.7517585931255,6.061872909698995,7.413600891861752,13.27915699232005,32.8947368421053,False,False,False,True,True,67.10526315789468,False,95.28,腾讯前复权日K回退（成交额、换手率已提供）
49,002421,达实智能,I 信息技术,6.5,929,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7%（-1分）；涨幅3.2-10.1%（-1分）",2026-08-04,3.48,3.0100000000000002,2.8899999999999997,True,3.27,6.422018348623852,True,60.6441568625207,18.759365037824498,13.74569315780038,28.786708797872738,2026-07-27,6.0,2026-07-31,2.0,True,2.3086020897320902,1118889900.0,16.75,66.79939701492538,10.126582278481,9.493670886075943,20.41522491349482,0.0,True,False,True,False,True,100.0,True,6.16,腾讯前复权日K回退（成交额、换手率已提供）
50,002583,海能达,C 制造业,6.5,1077,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7%（-1分）；涨幅3.2-10.1%（-1分）",2026-08-04,8.72,8.34,8.0315,True,8.6,1.395348837209314,True,62.43971930606659,23.72245790234403,17.196487860562865,36.774397985906354,2026-07-09,18.0,2026-07-28,5.0,True,2.294122717334348,477491100.0,4.19,113.95968973747016,1.75029171528589,7.117852975495909,8.572495797796194,77.04918032786874,False,False,False,True,False,22.95081967213126,False,10.29,腾讯前复权日K回退（成交额、换手率已提供）
