序号,股票代码,股票名称,所属行业,数据来源,缓存命中,数据日期,收盘价,MA5,MA20,站上MA5,站上MA20,MA5高于MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,MACD_DIF,MACD_DEA,MACD柱,MACD多头,MACD空头,MACD金叉,MACD死叉,最近MACD金叉日期,最近MACD金叉距今交易日数,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",KDJ金叉,KDJ死叉,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,当日成交量,5日均量,量比,放量,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,收盘日内位置（%）,收盘位于日内高位,60日最高价,触及60日高点压力,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线
238,000722,湖南发展,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,13.55,12.838,12.6845,True,True,True,True,15.59,-13.085311096856955,False,54.16952886200973,0.044289474098578197,-0.014090099262393794,0.11675914672194398,True,False,False,False,2026-07-15,14.0,28.335793240653988,27.08748751792459,30.83240468611279,True,False,,,False,279993.0,246408.4,1.13629648989239,False,379949500.0,6.03,63.00986733001658,3.3562166285278527,4.881769641495033,6.823288265205572,34.374999999999886,65.62500000000011,False,17.81,False,False,False,False,False,False
239,000723,美锦能源,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,3.65,3.622,3.482,True,True,True,True,3.74,-2.406417112299473,False,54.36687325293981,0.0006015365663110117,-0.04233177501953093,0.08586662317168388,True,False,False,False,2026-07-10,17.0,22.19424946796163,19.168380460371992,28.245987483140908,False,False,,,False,464020.0,518093.4,0.8956300157461955,False,170324000.0,1.06,160.68301886792452,-1.3513513513513598,2.4324324324324285,4.82481332567489,33.33333333333317,11.11111111111089,False,4.51,False,False,False,False,False,False
240,000725,京东方Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,5.63,5.526000000000001,6.2445,True,False,False,True,8.34,-32.49400479616307,False,41.969375368102924,-0.36311157719954146,-0.26131953290240234,-0.20358408859427823,False,True,False,False,,,30.9237438777209,32.62433245038563,27.52256673239144,False,False,,,False,17534731.0,17943234.8,0.9772335476544062,False,9759234700.0,4.96,1967.5876411290324,3.874538745387457,4.243542435424362,-9.840659780606941,13.043478260869648,86.95652173913035,True,9.5,False,False,False,False,False,False
241,000726,鲁 泰Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,5.97,5.99,5.804,False,True,True,True,6.06,-1.485148514851483,False,58.939426252178755,0.06734060044866474,0.03708168542808403,0.06051783004116143,True,False,False,False,,,37.25038733348279,33.17347716758578,45.404207665276815,False,False,,,False,48099.0,53858.4,0.8930640345795642,False,28777399.999999996,0.82,35.09439024390244,-1.3223140495867813,1.9834710743801671,2.860096485182624,16.666666666667037,16.666666666666295,False,6.49,False,False,False,True,False,False
242,000727,冠捷科技,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,2.3,2.2600000000000002,2.2344999999999997,True,True,True,True,2.41,-4.5643153526971085,False,47.1790661900563,-0.07822950649358251,-0.10872677986783484,0.06099454674850466,True,False,False,False,2026-07-27,6.0,14.188679948352013,11.060769946241145,20.44449995257375,False,False,2026-07-27,6.0,True,634024.0,718061.2,0.8829665215165504,False,145621500.0,1.4,104.01535714285716,0.8771929824561431,1.7543859649122824,2.9313045424032276,50.0,50.0,False,3.11,False,False,False,False,True,False
243,000728,国元证券,J 金融业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,7.35,7.331999999999999,7.3125,True,True,True,True,7.53,-2.3904382470119603,False,51.67384883874168,0.0035040582392031894,0.004740137176810276,-0.002472157875214173,False,True,False,False,,,52.58016394233676,50.775095133857654,56.19030155929498,False,False,,,False,192838.0,292948.2,0.6582665467819908,False,142199600.0,0.44,323.1809090909091,-0.27137042062416183,1.2211668928086818,0.512820512820508,55.55555555555544,11.11111111111089,False,8.02,False,False,False,False,True,False
244,000729,燕京啤酒,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,12.69,12.847999999999999,12.020999999999999,False,True,True,True,13.26,-4.298642533936654,False,64.8009967587015,0.48443281858459564,0.40723956443420717,0.15438650830077694,True,False,False,False,,,67.84292521360665,65.65612355663455,72.21652852755085,False,False,,,False,264764.0,303490.8,0.8723954729434962,False,338845700.0,1.06,319.6657547169811,-2.609363008442056,2.6861089792785853,5.565260793611185,14.285714285713997,2.857142857142799,False,13.26,False,False,False,False,True,False
245,000731,四川美丰,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,5.85,5.866,5.8355,False,True,True,True,6.22,-5.948553054662381,False,52.31676166950257,0.036132409063353244,0.023691005801875175,0.024882806522956137,True,False,False,False,,,26.18171648381198,25.190859288055403,28.163430875325126,False,False,,,False,66763.0,55344.6,1.2063146178669644,False,39160400.0,1.22,32.098688524590166,-1.6806722689075682,2.6890756302521033,0.24847913632079444,18.75000000000014,18.749999999999584,False,6.93,False,True,False,False,True,False
246,000733,振华科技,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,41.46,40.934000000000005,41.588499999999996,True,False,False,True,52.33,-20.7720236957768,False,43.00771862442274,-2.615042203514193,-3.0733686795066655,0.9166529519849451,True,False,False,False,2026-07-30,3.0,15.138079938748964,13.155698510813258,19.102842794620376,False,False,2026-07-29,4.0,True,128667.0,159906.2,0.8046404704758164,False,531566900.0,2.32,229.12366379310345,1.023391812865504,2.363547758284598,-0.30897964581553894,29.896907216494796,70.1030927835052,True,62.3,False,False,False,False,False,False
247,000735,罗 牛 山,A 农林牧渔,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,5.28,5.236,5.020999999999999,True,True,True,True,5.36,-1.492537313432837,False,58.12619131281732,0.030618392534276673,-0.029503692447536686,0.12024416996362672,True,False,False,False,,,20.12638657696588,16.467134922817124,27.444889885263393,False,False,2026-07-28,5.0,True,206673.0,244926.0,0.8438181328237917,False,109185300.0,1.8,60.6585,-1.3084112149532645,1.8691588785046664,5.158334993029302,9.999999999999822,30.000000000000355,False,6.56,False,False,False,False,False,False
248,000736,中交发展,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,4.42,4.390000000000001,4.029,True,True,True,True,4.56,-3.0701754385964843,False,60.3465244975564,0.053660301583261294,-0.0329412956012156,0.1732031943689538,True,False,False,False,,,35.97769538364821,30.77038043176292,46.39232528741879,False,False,2026-07-28,5.0,True,120016.0,188379.6,0.6370965858298882,False,53287299.99999999,1.61,33.09770186335403,0.0,2.941176470588233,9.704641350210972,69.23076923076917,30.76923076923082,False,5.73,False,False,False,False,True,False
249,000737,北方铜业,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,13.84,13.412,12.8275,True,True,True,True,13.76,0.5813953488372098,True,57.57771211161208,0.06547454888601756,-0.08787500910340443,0.306699115978844,True,False,False,False,2026-07-21,10.0,40.95860448478603,36.20021389930864,50.475385655740794,False,False,,,False,454920.0,391674.6,1.1614743463068578,False,623978800.0,2.39,261.0789958158996,2.0648967551622377,3.1710914454277392,7.893198206977193,9.302325581395532,90.69767441860446,True,16.36,False,False,False,False,False,False
250,000738,航发控制,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,18.36,18.378,17.601499999999998,False,True,True,True,18.62,-1.3963480128893746,False,53.70534195998848,0.04681371557948566,-0.14217357195517566,0.37797457506932264,True,False,False,False,2026-07-21,10.0,27.732505935558976,25.130376273859593,32.93676525895774,False,False,2026-07-21,10.0,True,125032.0,136234.0,0.9177738303213588,False,230466699.99999997,0.95,242.59652631578945,-1.3963480128893702,1.9334049409237348,4.309291821719749,16.666666666666337,19.444444444444553,False,23.38,False,False,False,False,False,False
251,000739,普洛药业,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,22.12,20.625999999999998,19.8185,True,True,True,True,21.5,2.883720930232563,True,66.53689509191051,0.8318784571746143,0.7955313295301709,0.07269425528888673,True,False,True,False,,,85.82407631859364,81.27312884845963,94.92597125886164,True,False,,,False,171442.0,167222.2,1.0252346877388288,False,373570700.0,1.48,252.41263513513516,9.995027349577335,7.707608155146698,11.612886949062748,0.0,100.0,True,21.5,True,False,False,False,True,True
252,000750,国海证券,J 金融业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,3.86,3.844,3.8005000000000004,True,True,True,True,3.92,-1.5306122448979604,False,56.5280565384611,0.031584502636980094,0.029127378019911148,0.004914249234137892,True,False,False,False,2026-07-31,2.0,76.51437535019379,71.136636615359,87.26985281986336,False,False,,,False,355313.0,485216.8,0.7322767884376633,False,137388500.0,0.61,225.22704918032787,0.0,1.0362694300518145,1.5655834758584248,50.0,24.999999999999446,False,3.97,False,True,False,False,False,False
253,000751,锌业股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,4.65,4.488,4.5075,True,True,False,True,5.34,-12.921348314606732,False,48.13430504140597,-0.19897097077210368,-0.24898858629703313,0.1000352310498589,True,False,False,False,2026-07-30,3.0,17.54915939928379,14.72699335825744,23.19349148133649,False,False,2026-07-22,9.0,True,415812.0,386938.2,1.0746212185821922,False,192024900.00000003,2.57,74.71785992217902,2.422907488986792,2.8634361233480154,3.161397670549086,7.692307692307534,92.30769230769246,True,6.64,False,False,False,False,False,False
254,000752,*ST西发,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,8.23,8.068,7.978999999999999,True,True,True,True,8.55,-3.742690058479535,False,53.22727007303857,-0.055502702242435475,-0.10948237257306115,0.10795934066125135,True,False,False,False,2026-07-13,16.0,24.688473745877456,23.34581703778247,27.373787162067423,False,False,,,False,28173.0,18604.6,1.5143029143330144,False,22910700.0,1.07,21.411869158878503,2.36318407960201,3.1094527363184086,3.1457576137360728,7.9999999999998295,92.00000000000017,True,9.6,False,False,False,False,False,False
255,000753,漳州发展,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,4.85,4.742,4.5015,True,True,True,True,4.88,-0.6147540983606609,False,58.90282403979848,-0.0044451648425791745,-0.08678638165667169,0.16468243362818502,True,False,False,False,,,15.197159736158104,12.341364962326866,20.90874928382058,False,False,2026-07-23,8.0,True,179103.0,286913.4,0.6242406245229396,False,86981700.0,1.81,48.05618784530387,-0.6147540983606592,1.8442622950819825,7.7418638231700445,33.33333333333333,44.444444444444116,False,6.9,False,False,False,False,False,False
256,000755,山西高速,G 运输仓储,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,4.73,4.712000000000001,4.6265,True,True,True,True,4.8,-1.4583333333333208,False,57.01886899749413,0.03576745730240827,0.016056114665290326,0.03942268527423588,True,False,False,False,,,47.43945147139567,43.38003849118428,55.55827743181845,False,False,,,False,42872.0,46678.6,0.9184508532818036,False,20259000.0,0.29,69.85862068965518,-1.0460251046025104,2.719665271966525,2.2371122879066325,15.384615384615069,46.15384615384657,False,5.29,False,False,False,False,False,False
257,000756,新华制药,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,13.84,13.601999999999999,13.773500000000002,True,True,False,True,15.24,-9.186351706036747,False,52.77519105974448,-0.010488735946166727,0.0015955813997379107,-0.024168634691809278,False,True,False,False,,,55.79153922587659,52.7625153315549,61.84958701451997,False,False,,,False,93555.0,83905.6,1.1150030510478441,False,129451800.0,1.88,68.85734042553192,0.6545454545454632,1.745454545454547,0.48281119541146233,58.33333333333351,41.66666666666648,False,15.3,False,False,False,False,True,False
258,000757,浩物股份,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,3.83,3.7359999999999998,3.588,True,True,True,True,3.83,0.0,False,57.951672221348126,-0.007322613920929033,-0.061241338699824635,0.1078374495577912,True,False,False,False,2026-07-27,6.0,28.070655763644584,22.598373718526133,39.01521985388149,False,False,2026-07-28,5.0,True,128899.0,121317.8,1.0624904177293026,False,49444700.0,2.42,20.431694214876035,1.055408970976246,2.902374670184705,6.7447045707915265,54.54545454545443,45.45454545454557,False,4.98,False,True,False,False,True,False
259,000758,中色股份,B 采矿业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,6.04,5.965999999999999,5.758,True,True,True,True,6.29,-3.97456279809221,False,51.14747780727486,-0.10874476667626887,-0.19057903381617092,0.1636685342798041,True,False,False,False,2026-07-23,8.0,21.230138523292307,17.648830417656047,28.392754734564825,False,False,2026-07-21,10.0,True,236545.0,264916.6,0.8929036534516902,False,142856700.0,1.19,120.04764705882353,0.16583747927030323,1.6583747927031451,4.897533865925669,50.0,50.0,False,7.89,False,True,False,False,True,False
260,000759,中百集团,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,6.91,6.9159999999999995,6.7829999999999995,False,True,True,True,7.47,-7.4966532797858045,False,53.92797884884396,0.17361465679278343,0.19426019524224503,-0.041291076898923196,False,True,False,False,,,77.50305526377451,77.03674318179883,78.43567942772589,False,False,,,False,661025.0,1052880.2,0.6278254639036807,False,456061400.0,10.08,45.244186507936504,0.7288629737609353,2.7696793002915507,1.872327878519839,47.368421052631405,52.631578947368595,False,7.47,False,False,False,False,True,False
261,000761,本钢板材,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,2.36,2.356,2.278,True,True,True,True,2.43,-2.880658436214003,False,54.43429635120166,0.01145989558966587,-0.010896911723388091,0.04471361462610792,True,False,False,False,,,20.44110140656989,17.608961392267208,26.105381435175254,False,False,2026-07-27,6.0,True,127447.0,153554.4,0.8299794730727351,False,30355400.0,0.34,89.28058823529412,-2.4793388429752095,3.7190082644628224,3.5996488147497736,33.3333333333335,0.0,False,2.95,False,False,False,True,False,False
262,000762,西藏矿业,B 采矿业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,23.32,22.706,22.064500000000002,True,True,True,True,27.4,-14.890510948905103,False,48.36171143524272,-1.0652803673033873,-1.5663970845830266,1.0022334345592787,True,False,False,False,2026-07-27,6.0,15.35121767103628,12.828426074745773,20.396800863617297,False,False,2026-07-21,10.0,True,137748.0,169834.4,0.8110724329111182,False,321034300.0,2.64,121.6039015151515,0.6473888649115134,1.8558480794130325,5.690135738403307,41.86046511627903,58.13953488372097,False,40.0,False,False,False,False,True,False
263,000766,通化金马,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,17.71,16.991999999999997,16.4155,True,True,True,True,17.81,-0.561482313307119,False,49.72660776559525,-0.8591487729014382,-1.2898163255497241,0.8613351052965719,True,False,False,False,2026-07-20,11.0,16.794750384245585,13.2760719818509,23.832107189034954,False,False,2026-07-29,4.0,True,171363.0,186021.2,0.9212014544578789,False,302549400.0,1.77,170.93186440677965,1.840138010350767,3.3927544565842425,7.885839602814408,22.03389830508458,77.96610169491541,True,27.73,False,False,False,False,False,False
264,000767,晋控电力,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,3.79,3.714,3.6275,True,True,True,True,4.32,-12.268518518518523,False,49.21826834521593,-0.08425175275516095,-0.1308541477736735,0.09320479003702509,True,False,False,False,2026-07-20,11.0,14.570507277328247,14.11492115617662,15.481679519631498,True,False,2026-08-04,0.0,True,1352596.0,1516398.0,0.8919795462668771,False,514343100.0,4.64,110.84980603448277,0.5305039787798504,3.4482758620689626,4.479669193659547,46.15384615384623,15.38461538461541,False,6.6,False,False,False,False,False,False
265,000768,中航西飞,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,21.03,21.086000000000002,20.4195,False,True,True,True,21.39,-1.683029453015425,False,54.51002350483966,0.11483282373961501,-0.032357343665292526,0.29438033480981507,True,False,False,False,,,28.17925754615709,25.089398394712617,34.35897584904603,False,False,,,False,231792.0,215130.2,1.077449842002657,False,490096200.0,0.83,590.4773493975904,-1.4988290398126436,2.060889929742378,2.9897891721148993,9.090909090908944,15.909090909091056,False,25.64,False,False,False,False,False,False
266,000776,广发证券,J 金融业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,20.91,21.192,21.8975,False,False,False,False,23.75,-11.957894736842105,False,43.3884647648266,-0.21069737091806218,0.009986669046147797,-0.44136807992842,False,True,False,False,,,45.0573539309349,48.95104236810815,37.2699770565884,False,False,,,False,599914.0,666266.6,0.9004113368432397,False,1253341300.0,1.02,1228.7659803921567,0.48053820278712855,1.2974531475252262,-4.509647220002287,44.44444444444488,55.55555555555512,False,25.43,False,True,False,False,True,False
267,000777,中核科技,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,18.25,17.634,16.828,True,True,True,True,18.91,-3.490216816499207,False,58.57762900245817,0.028642004975615976,-0.21797714924718173,0.4932383084455954,True,False,False,False,2026-07-24,7.0,29.334321637939087,22.804297536586418,42.39436984064443,False,False,2026-07-24,7.0,True,208571.0,145120.4,1.4372272954043677,False,375609400.0,5.44,69.0458455882353,-0.8152173913043348,2.880434782608702,8.45020204421203,9.433962264151058,90.56603773584895,True,21.75,False,False,False,False,True,False
268,000778,新兴铸管,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,3.88,3.878,3.75,True,True,True,True,3.98,-2.5125628140703538,False,54.83786353122325,0.010247146870033141,-0.024344861398135954,0.06918401653633818,True,False,False,False,2026-07-08,19.0,26.26488095657989,23.31461453110147,32.16541380753674,False,False,,,False,659144.0,683906.2,0.9637929879857794,False,257216300.0,1.69,152.19899408284024,-2.020202020202022,2.2727272727272805,3.4666666666666637,11.11111111111133,0.0,False,4.54,False,False,False,False,False,False
269,000779,甘咨询,M 科研服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,13.63,12.766,11.041500000000001,True,True,True,True,13.39,1.7923823749066485,True,72.85507518885855,1.087681099768158,0.8314242132945671,0.512513772947182,True,False,False,False,2026-07-28,5.0,92.2730784110937,86.15396752660399,104.51130018007314,False,False,,,False,513994.0,756744.2,0.679217627303916,False,705636900.0,11.06,63.800804701627484,2.790346907993979,5.203619909502258,23.44337273015441,56.521739130434646,43.47826086956535,False,13.39,True,False,False,False,True,False
270,000782,恒申新材,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,6.96,6.628,6.7455,True,True,False,True,7.88,-11.675126903553299,False,51.56773473093591,-0.2347036585041744,-0.2983246296045981,0.1272419422008474,True,False,False,False,2026-08-03,1.0,41.07401804202993,38.20183616517829,46.81838179573319,False,False,,,False,154562.0,129885.6,1.1899856489095018,False,107694000.0,2.93,36.7556313993174,4.035874439461873,5.97907324364724,3.1798977095841696,40.0,60.0,False,9.05,False,False,False,False,True,False
271,000783,长江证券,J 金融业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,8.83,8.642,8.7165,True,True,False,True,9.61,-8.11654526534859,False,52.01328928968341,-0.033373310702620174,-0.00883028968550148,-0.04908604203423739,False,True,False,False,,,51.751097858376376,50.83655750398692,53.5801785671553,True,False,,,False,1160439.0,991192.0,1.1707509745841371,False,1020007800.0,2.1,485.718,2.5551684088269466,2.5551684088269324,1.3021281477657334,18.18181818181789,81.81818181818211,True,10.73,False,True,True,False,False,False
272,000785,居然智家,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,2.3,2.2779999999999996,2.1615,True,True,True,True,2.35,-2.1276595744680966,False,61.120260158838015,0.029308598444547584,0.002830199379144208,0.052956798130806754,True,False,False,False,2026-07-09,18.0,42.37278229559835,36.42787504380325,54.26259679918856,False,False,,,False,440737.0,727849.6,0.6055330661719125,False,101338700.00000001,0.76,133.34039473684214,-0.43290043290044045,3.0303030303030236,6.4075873236178404,14.285714285714013,42.85714285714268,False,2.72,False,False,False,False,False,False
273,000786,北新建材,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,18.83,19.668,18.707,False,True,True,False,20.65,-8.813559322033901,False,46.37440980800364,0.07253940034411599,-0.07099415517848073,0.28706711104519345,True,False,False,False,2026-07-10,17.0,28.684755117448244,30.012843680319893,26.028577991704942,False,True,,,False,249221.0,244622.6,1.0187979360860362,False,471972699.99999994,1.48,318.9004729729729,-3.2374100719424592,3.5457348406988762,0.6575078847490113,7.246376811594292,8.695652173912842,False,26.38,False,False,False,False,False,False
274,000788,北大医药,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,5.31,5.224,5.231,True,True,False,True,5.65,-6.017699115044261,False,53.0608412886229,-0.012277331300749594,-0.027303918923274183,0.030053175245049177,True,False,False,False,2026-07-31,2.0,18.212126223839284,16.951254114722207,20.73387044207344,False,False,2026-07-31,2.0,True,127244.0,119376.2,1.0659076097245515,False,67707600.0,2.14,31.639065420560748,0.5681818181818121,1.5151515151515165,1.510227489963673,62.49999999999972,24.999999999999446,False,6.34,False,False,False,False,False,False
275,000789,万年青,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,4.1,4.082,3.96,True,True,True,True,4.21,-2.6128266033254235,False,56.06410655836417,0.002689740955887032,-0.034543956901565656,0.07446739571490538,True,False,False,False,,,17.903013999307024,15.105246134536571,23.498549728847934,False,False,2026-07-29,4.0,True,41062.0,63058.0,0.6511782803133623,False,16858300.0,0.51,33.05549019607843,-0.9661835748792313,1.932367149758456,3.5353535353535275,12.499999999999723,24.999999999999446,False,4.86,False,False,False,False,False,False
276,000790,华神科技,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,3.87,3.786,3.7145,True,True,True,True,3.99,-3.0075187969924837,False,57.3463374325128,0.013112264548007957,-0.011308386042193856,0.048841301180403626,True,False,False,False,2026-07-27,6.0,31.632757090431895,27.827811229205917,39.24264881288385,False,False,,,False,132979.0,128519.2,1.0347014298252712,False,51329399.99999999,2.14,23.985700934579434,1.5748031496062964,2.3622047244094566,4.186296944407053,22.222222222222168,77.77777777777783,True,4.65,False,False,False,False,False,False
277,000791,甘肃能源,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,7.9,7.839999999999999,7.605500000000001,True,True,True,True,8.12,-2.7093596059113163,False,51.78666700218064,-0.04424480646461326,-0.11631377447841058,0.14413793602759464,True,False,False,False,2026-07-20,11.0,23.84823465742542,22.458622288141243,26.627459395993768,False,False,,,False,247752.0,272241.8,0.9100439388808038,False,196558300.00000003,1.28,153.561171875,-0.12642225031604948,2.2756005056889865,3.8721977516271022,44.44444444444428,22.22222222222239,False,10.91,False,False,False,False,False,False
278,000792,盐湖股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,27.61,27.562,26.258999999999997,True,True,True,True,29.7,-7.037037037037036,False,50.61430786195594,-0.35378618173643517,-0.7315085394321567,0.755444715391443,True,False,False,False,2026-07-22,9.0,19.168436694403415,17.833731549181792,21.837846984846664,False,False,2026-07-21,10.0,True,417149.0,644649.0,0.6470947756065704,False,1149047100.0,0.79,1454.49,0.7664233576642365,1.8978102189781008,5.144902700026669,24.99999999999983,75.00000000000017,True,38.95,False,False,False,False,True,False
279,000793,ST华闻,R 文化传播,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,2.25,2.238,2.3609999999999998,True,False,False,True,2.68,-16.04477611940299,False,39.32257693168019,-0.07625012237760842,-0.07026888791257238,-0.011962468930072079,False,True,False,False,,,10.709050701091854,9.823940345343818,12.479271412587927,False,False,2026-07-31,2.0,True,111462.0,164708.0,0.6767248706802341,False,25071400.0,0.42,59.69380952380953,-0.4424778761061843,1.7699115044247606,-4.701397712833535,0.0,24.999999999999723,False,2.88,False,False,False,False,True,False
280,000795,英洛华,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,8.53,8.443999999999999,8.3285,True,True,True,True,9.79,-12.870275791624106,False,49.643419877003645,-0.1342052859595526,-0.1941605721036612,0.11991057228821717,True,False,False,False,2026-07-29,4.0,21.391004476868613,17.890190322012174,28.392632786581487,False,False,2026-07-29,4.0,True,108811.0,114156.6,0.9531730973066822,False,92770000.0,0.97,95.63917525773195,0.235017626321965,0.7050528789659283,2.4194032538872468,33.33333333333531,66.6666666666647,False,10.18,False,True,False,False,False,False
281,000796,凯撒旅业,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,3.91,3.816,3.6404999999999994,True,True,True,True,3.9,0.2564102564102623,True,56.9445520666792,-0.046544982633026866,-0.11876552287588285,0.14444108048571197,True,False,False,False,2026-07-15,14.0,19.165630163660996,15.07349234593873,27.34990579910553,False,False,2026-07-27,6.0,True,254500.0,354743.0,0.7174207806778429,False,99406500.0,1.91,52.04528795811519,0.2564102564102555,2.051282051282053,7.402829281692097,62.49999999999972,37.50000000000028,False,5.05,False,False,False,False,True,False
282,000797,中国武夷,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,2.39,2.3600000000000003,2.2920000000000003,True,True,True,True,2.41,-0.8298755186721999,False,56.752382094371455,0.005227244681434318,-0.01763912104526901,0.04573273145340666,True,False,False,False,,,24.729736049245833,21.508609221928992,31.171989703879518,False,False,2026-07-27,6.0,True,201907.0,212622.0,0.9496054030156804,False,48178700.0,1.29,37.34782945736434,-0.8298755186721962,2.0746887966804906,4.275741710296678,19.999999999999645,40.00000000000018,False,2.92,False,False,False,False,False,False
283,000798,中水渔业,A 农林牧渔,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,8.07,7.976000000000001,7.641500000000001,True,True,True,True,8.14,-0.8599508599508634,False,59.87285306760157,0.09041223831629441,0.010261871614331097,0.16030073340392664,True,False,False,False,,,28.514751040988273,25.08432094293815,35.37561123708852,False,False,2026-07-27,6.0,True,55288.0,60725.2,0.9104622133809358,False,44730500.0,1.51,29.622847682119207,-0.7380073800738018,2.0910209102091013,5.6075377870836824,29.411764705881737,35.29411764705913,False,9.54,False,False,False,False,False,False
284,000799,酒鬼酒,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,40.82,40.54,39.074,True,True,True,True,42.18,-3.2242769084874334,False,54.275825434006556,0.058586733865205076,-0.32464571535127823,0.7664648984329666,True,False,False,False,2026-07-29,4.0,37.48322192620847,30.802832591630175,50.84400059536507,False,False,2026-07-29,4.0,True,91059.0,143042.8,0.6365856932330743,False,370889100.00000006,2.8,132.4603928571429,-0.14677103718200302,1.492172211350292,4.468444489942167,29.508196721311457,70.49180327868855,True,46.82,False,False,False,False,False,False
285,000800,一汽解放,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,6.45,6.465999999999999,6.294499999999999,False,True,True,True,6.54,-1.3761467889908234,False,59.78750720960111,0.08521464216573804,0.06225013516924188,0.04592901399299232,True,False,False,False,,,54.61579264858026,51.55664658146796,60.73408478280487,False,False,,,False,156808.0,181510.6,0.8639054688817072,False,101224800.0,0.32,316.3275,-1.2251148545176171,1.990811638591116,2.470410675986987,7.692307692307534,23.076923076923286,False,6.63,False,False,False,True,False,False
286,000801,四川九洲,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-04,11.67,11.562000000000001,11.2135,True,True,True,True,12.15,-3.9506172839506206,False,53.1054792600504,-0.08795057082720348,-0.2169482192534424,0.25799529685247785,True,False,False,False,2026-07-28,5.0,23.1232250474188,18.383497362503835,32.60268041724873,False,False,2026-07-28,5.0,True,98368.0,141939.2,0.6930291279646495,False,115153500.0,0.97,118.71494845360824,-0.5115089514066584,1.1935208866155056,4.070985865251707,64.28571428571473,14.285714285714105,False,14.62,False,False,False,False,False,False
