评分排名,股票代码,股票名称,所属行业,得分,序号,满足条件,未满足条件（扣分项）,数据日期,收盘价,MA5,MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",最近MACD金叉日期,最近MACD金叉距今交易日数,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,量比,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线,收盘日内位置（%）,收盘位于日内高位,60日最高价,数据来源
40,000967,盈峰环境,C 制造业,7.5,391,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,8.64,7.708,7.905499999999999,True,10.64,-18.796992481203006,False,52.55342821021179,12.828262558142749,9.28014392741256,19.924499819603128,2026-07-29,3.0,2026-07-27,5.0,True,1.0310673972306423,724759900.0,2.54,285.3385433070866,10.063694267515944,6.624203821656069,9.290999936752915,0.0,False,False,False,False,True,100.0,True,16.96,腾讯前复权日K回退（成交额、换手率已提供）
41,002788,鹭燕医药,F 批发零售,7.5,1259,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,10.57,10.128,10.178999999999998,True,12.31,-14.13484971567831,False,52.73995866383989,11.197044110730682,9.469611196177759,14.651909939836528,2026-07-30,2.0,2026-07-29,3.0,True,0.7774684181249595,165527000.0,4.14,39.98236714975846,3.627450980392166,3.725490196078439,3.841241772276273,2.6315789473683595,True,False,False,True,False,97.36842105263163,True,15.29,腾讯前复权日K回退（成交额、换手率已提供）
42,002154,报 喜 鸟,C 制造业,7.0,675,站上5日线；站上20日线；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；KDJ金叉距今0-6个交易日且状态良好（-1.5分）",2026-08-03,4.19,3.904,3.757,True,3.97,5.541561712846352,True,68.27338008894922,50.96727363234731,40.47229300659808,71.95723488384576,2026-07-28,4.0,,,False,2.2456658755887844,287209100.0,5.89,48.76215619694398,6.887755102040827,9.438775510204085,11.525153047644404,24.32432432432428,False,False,False,False,False,75.67567567567572,True,4.53,腾讯前复权日K回退（成交额、换手率已提供）
43,000826,*ST启环,N 公共环保,7.0,304,站上5日线；站上20日线；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；KDJ金叉距今0-6个交易日且状态良好（-1.5分）",2026-08-03,1.83,1.61,1.6235,True,2.0,-8.499999999999996,False,57.34822494490326,30.166290868115635,20.084307523181284,50.33025755798433,2026-07-30,2.0,2026-07-23,7.0,True,2.1192894116657928,152527300.0,5.8,26.297810344827585,5.780346820809257,8.670520231213867,12.719433323067456,46.666666666666586,True,False,False,True,True,53.333333333333414,False,2.49,腾讯前复权日K回退（成交额、换手率已提供）
44,002459,晶澳科技,C 制造业,7.0,963,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；换手率5.2-7.9%（-1分）,2026-08-03,7.89,7.5,7.325,True,8.58,-8.041958041958045,False,54.85890048840565,12.741653780209981,9.481577411292278,19.26180651804539,2026-07-22,8.0,2026-07-21,9.0,True,2.057311372608001,613850700.0,2.38,257.92046218487394,5.059920106524629,5.72569906790945,7.713310580204771,9.302325581395362,False,False,False,True,False,90.69767441860463,True,11.39,腾讯前复权日K回退（成交额、换手率已提供）
45,000678,襄阳轴承,C 制造业,7.0,204,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；换手率5.2-7.9%（-1分）,2026-08-03,8.88,8.3,8.083,True,9.5,-6.526315789473676,False,55.676500671797506,14.99585528810212,11.000310147234472,22.986945569837417,,,2026-07-23,7.0,True,2.0231596701324155,164012900.0,4.06,40.39726600985222,5.088757396449717,6.627218934911228,9.86020042063591,28.571428571428342,False,False,False,True,False,71.42857142857166,True,13.9,腾讯前复权日K回退（成交额、换手率已提供）
46,000949,新乡化纤,C 制造业,7.0,377,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；换手率5.2-7.9%（-1分）,2026-08-03,6.16,5.9399999999999995,5.6530000000000005,True,6.57,-6.240487062404872,False,53.673344347982145,23.48185882457733,20.261580976233507,29.922414521264976,2026-07-22,8.0,2026-07-21,9.0,True,1.9704986438556227,466267200.0,4.56,102.25157894736843,3.3557046979865834,10.570469798657731,8.968689191579687,38.09523809523808,False,False,False,True,False,61.90476190476192,False,8.89,腾讯前复权日K回退（成交额、换手率已提供）
47,001280,中国铀业,B 采矿业,7.0,462,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；涨幅3.2-10.1%（-1分）,2026-08-03,63.7,61.260000000000005,60.66850000000001,True,69.52,-8.371691599539693,False,51.84648426397021,20.014659524934682,16.90129179943182,26.241394975940402,2026-07-22,8.0,2026-07-21,9.0,True,1.861089398115769,698063600.0,6.25,111.690176,2.050624799743672,2.595322012175592,4.996827018963702,37.65432098765418,False,False,False,False,False,19.13580246913589,False,87.3,腾讯前复权日K回退（成交额、换手率已提供）
48,000571,新大洲A,B 采矿业,7.0,145,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%",MACD多头（-1分）；KDJ金叉距今0-6个交易日且状态良好（-1.5分）,2026-08-03,6.45,5.836,6.077,True,7.14,-9.663865546218481,False,55.95152315095125,48.32625435891985,43.024894550715636,58.928973975328276,,,,,False,1.8323143497359524,274226500.0,5.37,51.066387337057726,10.068259385665534,11.433447098976107,6.137896988645717,0.0,False,False,False,False,True,100.0,True,7.23,腾讯前复权日K回退（成交额、换手率已提供）
49,000151,中成股份,F 批发零售,7.0,54,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；换手率5.2-7.9%（-1分）,2026-08-03,9.98,9.558000000000002,9.2785,True,10.64,-6.203007518796993,False,50.835231994532286,15.597149748423519,12.286809518008221,22.217830209254114,2026-07-23,7.0,,,False,1.7710231777510064,101940200.0,3.35,30.42991044776119,3.9583333333333526,5.833333333333339,7.560489303227905,26.785714285714324,False,False,False,True,False,73.21428571428568,True,15.33,腾讯前复权日K回退（成交额、换手率已提供）
50,002202,金风科技,C 制造业,7.0,723,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）；换手率5.2-7.9%（-1分）,2026-08-03,19.24,18.342,18.889,True,24.98,-22.97838270616494,False,47.71476420550925,14.655940808672765,11.193350461793912,21.58112150243047,2026-07-30,2.0,2026-07-23,7.0,True,1.7355005831434773,2759942600.0,4.29,643.3432634032634,4.622077215878173,5.274605764002168,1.858224363386093,15.463917525773432,True,False,False,True,False,84.53608247422657,True,28.99,腾讯前复权日K回退（成交额、换手率已提供）
